workerid,condition,vignette,item_type,response,rt,stimulus,trial_index
184,honest,printing,vignette,0,20127,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided, but that he sometimes does it anyway. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",14
184,honest,printing,honest,9,7252,<p>How <b>honest</b> do you think Kevin is?<p><br>,15
184,honest,printing,good,10,6042,<p>How <b>good a person</b> do you think Kevin is?</p><br>,16
184,honest,printing,trustworthy,10,3677,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,17
184,honest,printing,hypocritical,93,4032,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,18
184,honest,printing,like,20,13133,<p>How much do you <b>like</b> Kevin?</p><br>,19
184,honest,phone,vignette,0,18847,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls, but that he sometimes does it anyway. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",20
184,honest,phone,like,4,5927,<p>How much do you <b>like</b> Bruce?</p><br>,21
184,honest,phone,trustworthy,16,15544,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,22
184,honest,phone,good,25,4042,<p>How <b>good a person</b> do you think Bruce is?</p><br>,23
184,honest,phone,hypocritical,96,5641,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,24
184,honest,phone,honest,3,4004,<p>How <b>honest</b> do you think Bruce is?</p><br>,25
667,transgressor,music,vignette,0,4863,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",2
667,transgressor,music,good,89,6303,<p>How <b>good a person</b> do you think Becky is?</p><br>,3
667,transgressor,music,honest,87,2815,<p>How <b>honest</b> do you think Becky is?</p><br>,4
667,transgressor,music,trustworthy,86,2496,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,5
667,transgressor,music,like,100,4624,<p>How much do you <b>like</b> Becky?</p><br>,6
667,transgressor,music,hypocritical,72,5415,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,7
667,transgressor,printing,vignette,0,13424,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",8
667,transgressor,printing,hypocritical,65,2830,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,9
667,transgressor,printing,like,70,8126,<p>How much do you <b>like</b> Kevin?</p><br>,10
667,transgressor,printing,honest,76,2152,<p>How <b>honest</b> do you think Kevin is?<p><br>,11
667,transgressor,printing,good,72,2543,<p>How <b>good a person</b> do you think Kevin is?</p><br>,12
667,transgressor,printing,trustworthy,70,2151,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,13
667,transgressor,jury,vignette,0,31945,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",14
667,transgressor,jury,honest,58,2807,<p>How <b>honest</b> do you think Jennifer is?</p><br>,15
667,transgressor,jury,like,66,1367,<p>How much do you <b>like</b> Jennifer?</p><br>,16
667,transgressor,jury,trustworthy,64,1999,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,17
667,transgressor,jury,hypocritical,70,2096,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,18
667,transgressor,jury,good,73,2591,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,19
667,transgressor,phone,vignette,0,86480,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",20
667,transgressor,phone,good,29,2550,<p>How <b>good a person</b> do you think Bruce is?</p><br>,21
667,transgressor,phone,like,11,2792,<p>How much do you <b>like</b> Bruce?</p><br>,22
667,transgressor,phone,hypocritical,25,12687,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,23
667,transgressor,phone,trustworthy,28,1999,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,24
667,transgressor,phone,honest,37,3024,<p>How <b>honest</b> do you think Bruce is?</p><br>,25
420,transgressor,music,vignette,0,42824,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",2
420,transgressor,music,honest,63,3524,<p>How <b>honest</b> do you think Becky is?</p><br>,3
420,transgressor,music,good,77,2954,<p>How <b>good a person</b> do you think Becky is?</p><br>,4
420,transgressor,music,like,73,1702,<p>How much do you <b>like</b> Becky?</p><br>,5
420,transgressor,music,hypocritical,48,2492,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,6
420,transgressor,music,trustworthy,75,3446,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,7
420,transgressor,jury,vignette,0,11857,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",8
420,transgressor,jury,trustworthy,24,3652,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,9
420,transgressor,jury,hypocritical,53,5318,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,10
420,transgressor,jury,good,50,2271,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,11
420,transgressor,jury,like,50,2294,<p>How much do you <b>like</b> Jennifer?</p><br>,12
420,transgressor,jury,honest,17,2287,<p>How <b>honest</b> do you think Jennifer is?</p><br>,13
420,transgressor,printing,vignette,0,77761,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",14
420,transgressor,printing,like,24,1994,<p>How much do you <b>like</b> Kevin?</p><br>,15
420,transgressor,printing,hypocritical,50,1762,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,16
420,transgressor,printing,honest,50,2752,<p>How <b>honest</b> do you think Kevin is?<p><br>,17
420,transgressor,printing,trustworthy,41,2122,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,18
420,transgressor,printing,good,20,1634,<p>How <b>good a person</b> do you think Kevin is?</p><br>,19
420,transgressor,phone,vignette,0,14676,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",20
420,transgressor,phone,honest,24,2183,<p>How <b>honest</b> do you think Bruce is?</p><br>,21
420,transgressor,phone,like,24,3464,<p>How much do you <b>like</b> Bruce?</p><br>,22
420,transgressor,phone,hypocritical,32,3690,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,23
420,transgressor,phone,trustworthy,2,2354,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,24
420,transgressor,phone,good,21,2002,<p>How <b>good a person</b> do you think Bruce is?</p><br>,25
478,honest,music,vignette,0,28843,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet, but that she sometimes does it anyway. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",2
478,honest,music,like,21,6675,<p>How much do you <b>like</b> Becky?</p><br>,3
478,honest,music,hypocritical,100,4423,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,4
478,honest,music,honest,19,3393,<p>How <b>honest</b> do you think Becky is?</p><br>,5
478,honest,music,trustworthy,14,5152,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,6
478,honest,music,good,5,5619,<p>How <b>good a person</b> do you think Becky is?</p><br>,7
478,honest,jury,vignette,0,37111,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty, but that she sometimes does it anyway. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",8
478,honest,jury,good,10,4982,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,9
478,honest,jury,honest,7,2894,<p>How <b>honest</b> do you think Jennifer is?</p><br>,10
478,honest,jury,trustworthy,1,2356,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,11
478,honest,jury,like,10,3197,<p>How much do you <b>like</b> Jennifer?</p><br>,12
478,honest,jury,hypocritical,100,2155,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,13
478,honest,phone,vignette,0,11213,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls, but that he sometimes does it anyway. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",14
478,honest,phone,like,7,3302,<p>How much do you <b>like</b> Bruce?</p><br>,15
478,honest,phone,honest,6,2156,<p>How <b>honest</b> do you think Bruce is?</p><br>,16
478,honest,phone,trustworthy,0,2269,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,17
478,honest,phone,hypocritical,100,1970,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,18
478,honest,phone,good,0,2188,<p>How <b>good a person</b> do you think Bruce is?</p><br>,19
478,honest,printing,vignette,0,15746,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided, but that he sometimes does it anyway. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",20
478,honest,printing,trustworthy,0,1482,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,21
478,honest,printing,hypocritical,100,1891,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,22
478,honest,printing,good,2,4257,<p>How <b>good a person</b> do you think Kevin is?</p><br>,23
478,honest,printing,like,0,2235,<p>How much do you <b>like</b> Kevin?</p><br>,24
478,honest,printing,honest,0,2128,<p>How <b>honest</b> do you think Kevin is?<p><br>,25
350,honest,jury,vignette,0,22942,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty, but that she sometimes does it anyway. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",2
350,honest,jury,good,54,6009,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,3
350,honest,jury,hypocritical,63,6081,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,4
350,honest,jury,honest,42,3588,<p>How <b>honest</b> do you think Jennifer is?</p><br>,5
350,honest,jury,like,43,3224,<p>How much do you <b>like</b> Jennifer?</p><br>,6
350,honest,jury,trustworthy,30,2740,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,7
350,honest,phone,vignette,0,27045,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls, but that he sometimes does it anyway. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",8
350,honest,phone,trustworthy,67,2982,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,9
350,honest,phone,like,53,2938,<p>How much do you <b>like</b> Bruce?</p><br>,10
350,honest,phone,hypocritical,41,2249,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,11
350,honest,phone,honest,59,2317,<p>How <b>honest</b> do you think Bruce is?</p><br>,12
350,honest,phone,good,55,3345,<p>How <b>good a person</b> do you think Bruce is?</p><br>,13
350,honest,music,vignette,0,44614,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet, but that she sometimes does it anyway. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",14
